0,this,0.780000,1.120000,1
0,was,1.120000,1.210000,1
0,easy,1.210000,1.400000,1
0,for,1.400000,1.680000,1
0,us,1.680000,1.870000,1
0,jane,2.730000,3.010000,2
0,may,3.010000,3.200000,2
0,earn,3.200000,3.400000,2
0,more,3.400000,3.600000,2
0,money,3.600000,3.920000,2
0,by,3.920000,4.090000,2
0,working,4.090000,4.460000,2
0,hard,4.460000,4.880000,2
0,she,7.010000,7.170000,3
0,is,7.170000,7.360000,3
0,thinner,7.360000,7.670000,3
0,than,7.670000,7.800000,3
0,i,7.800000,7.980000,3
0,am,7.980000,8.230000,3
0,bright,10.210000,10.420000,4
0,sunshine,10.480000,11.000000,4
0,shimmers,11.000000,11.440000,4
0,on,11.440000,11.550000,4
0,the,11.550000,11.710000,4
0,ocean,11.710000,12.060000,4
0,nothing,14.360000,14.720000,5
0,is,14.720000,14.850000,5
0,as,14.850000,15.000000,5
0,offensive,15.000000,15.540000,5
0,as,15.540000,15.710000,5
0,innocence,15.710000,16.430000,5
1,why,1.543878,1.803878,6
1,yell,1.803878,2.113878,6
1,or,2.113878,2.233878,6
1,worry,2.233878,2.583878,6
1,over,2.583878,2.823878,6
1,silly,2.823878,3.163878,6
1,items,3.163878,3.663878,6
1,where,5.463878,5.703878,7
1,were,5.703878,5.863878,7
1,you,5.863878,6.053878,7
1,while,6.053878,6.233878,7
1,you,6.233878,6.393878,7
1,were,6.393878,6.643878,7
1,away,6.643878,7.013878,7
1,are,9.273878,9.383878,8
1,your,9.383878,9.513878,8
1,grades,9.513878,9.873878,8
1,higher,9.873878,10.263878,8
1,or,10.263878,10.383878,8
1,lower,10.383878,10.713878,8
1,than,10.713878,10.893878,8
1,nancy's,10.893878,11.443878,8
1,he,13.983878,14.083878,9
1,will,14.083878,14.253878,9
1,allow,14.253878,14.653878,9
1,a,14.653878,14.753878,9
1,rare,14.753878,15.043878,9
1,lie,15.043878,15.483878,9
1,will,17.243878,17.473878,10
1,robin,17.473878,17.823878,10
1,wear,17.823878,18.103878,10
1,a,18.103878,18.183878,10
1,yellow,18.183878,18.463878,10
1,lily,18.463878,18.883878,10
2,your,0.990159,1.150159,11
2,arm,1.150159,1.430159,11
2,as,1.430159,1.560159,11
2,high,1.560159,1.800159,11
2,as,1.800159,1.930159,11
2,you,1.930159,2.000159,11
2,can,2.000159,2.430159,11
2,before,4.360159,4.710159,12
2,thursday's,4.710159,5.250159,12
2,exam,5.250159,5.780159,12
2,review,5.780159,6.140159,12
2,every,6.140159,6.420159,12
2,formula,6.420159,6.960159,12
2,the,9.060159,9.140159,13
2,museum,9.170159,9.650159,13
2,hires,9.650159,10.040159,13
2,musicians,10.040159,10.600159,13
2,every,10.600159,10.890159,13
2,evening,10.890159,11.360159,13
2,a,13.800159,13.880159,14
2,roll,13.880159,14.190159,14
2,of,14.190159,14.290159,14
2,wire,14.290159,14.710159,14
2,lay,14.710159,14.940159,14
2,near,14.940159,15.200159,14
2,the,15.200159,15.320159,14
2,wall,15.320159,15.720159,14
2,carl,17.490159,17.880159,15
2,lives,17.880159,18.170159,15
2,in,18.170159,18.270159,15
2,a,18.270159,18.340159,15
2,lively,18.340159,18.780159,15
2,home,18.780159,19.170159,15
3,alimony,1.026848,1.316848,16
3,harms,1.316848,1.726848,16
3,a,1.726848,1.806848,16
3,divorced,1.806848,2.316848,16
3,man's,2.316848,2.636848,16
3,wealth,2.636848,2.966848,16
3,she,5.096848,5.256848,17
3,wore,5.256848,5.596848,17
3,wom,5.596848,6.016848,17
3,warm,6.106848,6.546848,17
3,fleecy,6.546848,7.016848,17
3,woolen,7.016848,7.396848,17
3,overalls,7.396848,8.106848,17
3,alfalfa,9.226848,9.796848,18
3,is,9.796848,9.946848,18
3,healthy,9.946848,10.306848,18
3,for,10.306848,10.496848,18
3,you,10.496848,10.716848,18
3,when,12.336848,12.506848,19
3,all,12.536848,12.746848,19
3,else,12.746848,12.956848,19
3,fails,12.956848,13.446848,19
3,use,13.446848,13.646848,19
3,force,13.646848,14.156848,19
3,although,15.846848,16.216848,20
3,always,16.216848,16.596848,20
3,alone,16.596848,17.096848,20
3,we,17.096848,17.246848,20
3,survive,17.246848,17.846848,20
4,only,1.192313,1.472313,21
4,lawyers,1.472313,1.962313,21
4,love,1.962313,2.172313,21
4,millionaires,2.172313,2.862313,21
4,did,4.692313,4.912313,22
4,dad,4.942313,5.212313,22
4,do,5.212313,5.432313,22
4,academic,5.432313,6.032313,22
4,bidding,6.032313,6.472313,22
4,help,8.272313,8.512313,23
4,greg,8.512313,8.832313,23
4,to,8.832313,8.962313,23
4,pick,8.962313,9.202313,23
4,a,9.202313,9.252313,23
4,peck,9.302313,9.522313,23
4,of,9.522313,9.622313,23
4,potatoes,9.672313,10.332313,23
4,a,12.092313,12.172313,24
4,good,12.172313,12.422313,24
4,attitude,12.422313,12.982313,24
4,is,12.982313,13.132313,24
4,unbeatable,13.132313,13.892313,24
4,coconut,15.512313,16.022313,25
4,cream,16.052313,16.352313,25
4,pie,16.352313,16.662313,25
4,makes,16.662313,16.912313,25
4,a,16.912313,16.982313,25
4,nice,16.982313,17.222313,25
4,dessert,17.222313,17.692313,25
5,don't,1.136689,1.346689,26
5,do,1.396689,1.626689,26
5,charlie's,1.626689,2.116689,26
5,dirty,2.116689,2.436689,26
5,dishes,2.436689,3.016689,26
5,help,4.606689,4.826689,27
5,celebrate,4.826689,5.346689,27
5,your,5.346689,5.476689,27
5,brother's,5.476689,5.916689,27
5,success,5.916689,6.496689,27
5,the,8.806689,8.926689,28
5,only,9.016689,9.346689,28
5,only,9.536689,9.866689,28
5,the,9.866689,10.076689,28
5,most,10.356689,10.676689,28
5,accomplished,10.676689,11.306689,28
5,artists,11.306689,11.706689,28
5,obtain,11.706689,12.116689,28
5,popularity,12.116689,12.856689,28
5,critical,14.406689,14.796689,29
5,equipment,14.796689,15.326689,29
5,needs,15.326689,15.576689,29
5,proper,15.576689,15.986689,29
